evt, m, deta, e_ratio
39139,1.47182,5.23452,0.0134465
39140,1.47086,0.270521,0.774989
39141,1.57675,3.01761,0.0560252
39142,3.50797,8.90455,0.0140758
39143,1.46414,3.93583,0.0445413
39144,1.4577,4.32037,0.025097
39145,2.5423,4.18696,0.122782
39146,1.45193,1.81382,0.120163
39147,1.93933,0.356116,0.518632
39148,2.52216,1.64465,0.473798
39149,1.62561,2.8344,0.125752
39150,1.60622,3.2045,0.369752
39151,1.56316,0.11357,0.802847
39152,2.02678,1.06517,0.34036
39153,2.59866,0.84502,0.677902
39154,2.26902,1.75669,0.102656
39155,1.93208,2.49413,0.26334
39156,1.45558,5.96998,0.165113
39157,1.4311,3.82888,0.0786305
39158,1.87578,0.944484,0.343621
39159,2.39894,1.89734,0.14877
39160,1.48311,4.07066,0.0227095
39161,1.51833,2.97701,0.033795
39162,1.64953,5.15523,0.124022
39163,1.41585,0.842455,0.648307
39164,2.7331,2.19144,0.844478
39165,1.48215,2.37955,0.512253
39166,1.41719,1.38458,0.536359
39167,2.34056,0.806878,0.380007
39168,1.93532,2.98028,0.0919902
39169,1.48192,2.19649,0.18569
39170,1.42946,2.13475,0.663439
39171,2.06971,1.87344,0.290605
39172,2.09822,4.36017,0.081373
39173,1.57777,0.354442,0.456486
39174,1.42814,2.4356,0.106039
39175,1.43227,0.496888,0.544579
39176,1.47464,0.784814,0.440189
39177,1.7538,2.51944,0.0741086
39178,2.41826,3.44606,0.0394468
39179,1.52568,4.39265,0.022196
39180,1.78733,4.15301,0.540712
39181,1.43339,0.577931,0.554252
39182,1.56509,2.14975,0.111858
39183,1.44878,0.974207,0.643705
39184,2.90002,5.85924,0.0349065
39185,1.67057,2.7718,0.512654
39186,1.9976,3.17694,0.118749
39187,1.59589,1.31544,0.146146
39188,1.89136,2.53004,0.638816
39189,1.79619,1.31835,0.454941
39190,1.94954,0.528203,0.658753
39191,1.85129,3.48356,0.103031
39192,1.54787,4.88618,0.0187936
39193,2.23117,1.72372,0.72617
39194,1.58536,3.52141,0.0232501
39195,1.86153,0.428679,0.690382
39196,1.72115,3.29167,0.701966
39197,1.47349,1.10017,0.440314
39198,2.57407,0.798002,0.696419
39199,1.43529,3.75043,0.217673
39200,1.65832,5.51867,0.0186511
39201,2.52056,2.25982,0.636439
39202,1.60689,3.54607,0.0146151
39203,2.3259,1.70984,0.469581
39204,2.21553,0.285338,0.384388
39205,2.00264,3.63856,0.055656
39206,1.58074,3.59548,0.0325427
39207,1.79873,1.25736,0.99693
39208,1.74618,2.11415,0.1003
39209,2.27033,6.34085,0.0590211
39210,1.54053,1.85412,0.137692
39211,1.68568,4.99455,0.76268
39212,1.61839,0.175006,0.80348
39213,1.42724,3.10186,0.0161595
39214,1.51721,3.46114,0.0759689
39215,1.46541,0.0790657,0.800712
39216,1.94475,2.96031,0.0931886
39217,1.48379,2.20894,0.100361
39218,2.03799,3.52273,0.188938
39219,2.18602,2.24568,0.487504
39220,2.24313,3.53949,0.215833
39221,1.64681,4.86917,0.0194934
39222,1.48898,0.756799,0.408171
39223,1.87862,7.41825,0.10255
39224,1.7863,4.18468,0.150361
39225,2.0356,5.86059,0.0358828
39226,3.20113,3.23572,0.235863
39227,1.44312,0.102961,0.839766
39228,1.76372,4.16272,0.0593376
39229,1.77379,3.25512,0.0712458
39230,1.4268,3.70996,0.277787
39231,1.71111,2.03018,0.243222
39232,1.86654,3.08844,0.972076
39233,2.46129,1.83351,0.761461
39234,1.86432,3.53544,0.0706161
39235,1.54798,2.96717,0.438784
39236,1.96032,3.79077,0.0266067
39237,1.62418,0.805403,0.576623
39238,1.67148,0.484098,0.784083
39239,1.44396,1.675,0.226482
39240,2.22189,1.77853,0.639633
39241,1.42545,2.0425,0.242118
39242,1.91098,4.48792,0.157611
39243,1.43624,2.36438,0.486491
39244,1.85368,0.108505,0.562366
39245,1.66657,4.06815,0.0458401
39246,1.80602,3.6094,0.0454945
39247,2.51441,4.7027,0.112466
39248,1.68197,2.66973,0.329521
39249,1.62841,5.56711,0.130714
39250,2.90116,0.63858,0.574721
39251,1.73348,1.64577,0.523211
39252,1.6824,0.14584,0.926369
39253,2.67114,0.824738,0.811183
39254,1.60637,0.547894,0.665893
39255,1.54896,2.45501,0.112827
39256,1.7601,7.35537,0.0268389
39257,1.5618,3.05848,0.041567
39258,2.83738,3.11018,0.0343403
39259,1.66621,5.1798,0.0998868
39260,1.50873,2.11633,0.686655
39261,2.10218,0.70672,0.476823
39262,2.66772,3.50597,0.293161
39263,1.45356,1.22447,0.189956
39264,2.18535,0.079955,0.493405
39265,1.55337,3.89297,0.205893
39266,2.31448,1.85211,0.247585
39267,1.45141,0.825372,0.553968
39268,6.49494,2.32107,0.190982
39269,3.51588,2.06184,0.170341
39270,1.86993,0.0424197,0.905118
39271,1.41589,2.34322,0.095264
39272,1.87485,0.569361,0.639794
39273,2.01227,0.946517,0.632393
39274,1.75783,0.208276,0.646124
39275,1.47242,0.0792274,0.685582
39276,1.87413,4.8153,0.484221
39277,2.54145,1.3674,0.132945
39278,1.98228,0.728416,0.644477
39279,1.58179,0.381868,0.405744
39280,1.47964,4.34217,0.292424
39281,1.62526,0.404914,0.835251
39282,1.58859,1.23155,0.223683
39283,1.76354,0.0559985,0.883008
39284,1.64586,1.55333,0.274232
39285,2.06324,5.01978,0.0305262
39286,1.47587,3.23857,0.0587421
39287,1.46141,5.00134,0.0451806
39288,1.69683,3.00621,0.173137
39289,1.52126,1.82326,0.842223
39290,3.98695,3.92302,0.0432881
39291,1.77109,3.21571,0.173361
39292,1.61066,0.119834,0.745652
39293,1.71895,1.36793,0.24401
39294,1.51612,0.551183,0.856376
39295,1.43142,0.849743,0.54177
39296,2.48055,3.00493,0.140314
39297,1.51543,0.192182,0.506395
39298,1.70547,0.627824,0.734491
39299,1.46352,4.14346,0.84228
39300,1.68601,1.28532,0.418704
39301,2.5495,4.19115,0.0915274
39302,1.58475,3.75214,0.0478013
39303,1.57283,2.51989,0.193659
39304,3.69116,6.03545,0.0140826
39305,1.79077,3.61594,0.194669
39306,1.47724,3.46681,0.197166
39307,1.53335,1.1005,0.266479
39308,1.50073,0.839681,0.261048
39309,1.55408,3.26837,0.0360704
39310,1.70669,2.58497,0.57659
39311,1.83876,3.9102,0.0106327
39312,2.54893,3.47872,0.0663449
39313,2.10904,1.20992,0.960384
39314,1.43521,1.35775,0.24953
39315,1.5165,2.1107,0.188671
39316,1.43958,0.0137541,0.922455
39317,1.74457,3.09413,0.135113
39318,1.85443,5.58352,0.48325
39319,2.0839,1.14311,0.268958
39320,1.45236,2.1361,0.278599
39321,1.42722,1.50466,0.152868
39322,1.76579,0.575801,0.958241
39323,1.49838,1.17692,0.63598
39324,1.87163,0.887816,0.461361
39325,1.63075,3.75205,0.0314961
39326,1.46747,3.07534,0.223365
39327,1.50059,6.61813,0.0347254
39328,1.42808,1.94328,0.119292
39329,1.73106,3.00154,0.554529
39330,2.73372,0.307263,0.522196
39331,1.51837,3.2564,0.224222
39332,1.60494,0.342622,0.822483
39333,1.59373,0.731721,0.618195
39334,3.35915,0.0236841,0.725485
39335,1.5291,0.792355,0.892485
39336,1.64805,3.01763,0.0730042
39337,1.48748,1.01322,0.468336
39338,2.07709,3.63611,0.0246553
39339,1.83813,1.06588,0.885286
39340,1.62906,0.0611134,0.67055
39341,1.79996,5.50908,0.0383355
39342,1.53533,1.86018,0.206624
39343,1.44276,1.9362,0.10706
39344,1.41762,4.11034,0.128449
39345,1.43773,3.76704,0.0098162
39346,1.50226,5.09164,0.0490185
39347,1.69971,4.38188,0.0918617
39348,2.00205,2.2873,0.416475
39349,2.31481,3.23319,0.0467868
39350,2.18729,1.09651,0.246445
39351,1.58532,3.59565,0.0106467
39352,1.88544,4.31877,0.048145
39353,1.5151,4.97138,0.0319652
39354,1.53051,3.81846,0.0419306
39355,1.53932,0.21008,0.638844
39356,1.6089,5.18254,0.182477
39357,1.83686,0.307062,0.767531
39358,2.53464,0.126535,0.948255
39359,1.4268,3.46006,0.781269
39360,1.54345,0.0426255,0.425594
39361,1.62145,3.0359,0.0303837
39362,1.45517,2.41203,0.894911
39363,1.60378,2.11988,0.155761
39364,3.50082,2.91204,0.0400314
39365,1.87941,2.69117,0.507621
39366,1.62914,3.7006,0.0412604
39367,1.56773,2.11365,0.503623
39368,2.77027,0.942715,0.824538
39369,1.5253,1.79603,0.858008
39370,1.43781,1.50314,0.219552
39371,1.67376,0.929594,0.392539
39372,1.97019,1.77068,0.294942
39373,1.4684,3.17829,0.0390635
39374,1.47566,3.53363,0.211984
39375,1.49793,0.181745,0.892245
39376,1.46275,3.77663,0.086723
39377,1.52955,0.222009,0.762125
39378,1.75073,2.872,0.203578
39379,1.55982,1.19706,0.455191
39380,1.50999,5.48126,0.0105736
39381,2.28334,1.26108,0.977825
39382,1.53467,4.70382,0.0112857
39383,1.50489,1.71567,0.238429
39384,1.74083,0.47422,0.698522
39385,1.49865,0.980192,0.962033
39386,1.49254,2.89431,0.166527
39387,1.62331,2.78876,0.0361251
39388,1.91524,1.54221,0.208173
39389,2.40728,0.979587,0.31666
39390,1.5251,4.58827,0.0468968
39391,1.74976,0.754574,0.957983
39392,1.41785,3.35769,0.46206
39393,1.69762,3.25342,0.68709
39394,2.02362,1.31208,0.382358
39395,2.40461,1.33248,0.215717
39396,1.46168,4.02901,0.0522179
39397,1.70019,0.692997,0.574905
39398,1.7222,1.7148,0.196866
39399,1.4731,4.29085,0.177324
39400,1.73368,3.72632,0.0226317
39401,1.4318,2.91228,0.028302
39402,1.43103,2.43545,0.507122
39403,1.62196,1.03381,0.518549
39404,2.1777,0.217378,0.694457
39405,1.80517,1.73265,0.136515
39406,1.93056,2.20595,0.676082
39407,1.55505,1.52612,0.282733
39408,1.64984,0.753858,0.666655
39409,1.45344,5.61492,0.0724396
39410,1.45539,4.58073,0.0310954
39411,1.48394,0.576345,0.774081
39412,1.43529,2.83395,0.0573204
39413,1.5083,3.94028,0.209333
39414,1.5553,3.14568,0.184774
39415,1.45066,1.87118,0.291717
39416,1.48056,2.47059,0.113183
39417,2.84543,2.3679,0.253929
39418,1.65918,3.81329,0.0358627
39419,3.92534,2.16532,0.105558
39420,1.75955,0.0732743,0.809231
39421,1.52602,2.07638,0.266936
39422,1.45591,1.66152,0.910018
39423,1.70341,1.18313,0.329543
39424,1.4194,1.00666,0.329182
39425,2.39261,3.80351,0.541394
39426,1.59947,2.30547,0.353821
39427,1.5507,0.829443,0.863196
39428,1.46497,3.51477,0.0230407
39429,1.52483,1.60031,0.92308
39430,1.54084,1.38402,0.291485
39431,1.57889,1.22603,0.172688
39432,1.72366,3.89806,0.0655018
39433,1.99146,3.60424,0.0462648
39434,1.51621,3.14328,0.0686456
39435,1.45497,2.44337,0.213936
39436,1.84609,0.588168,0.519575
39437,1.42874,1.7336,0.175876
39438,1.58185,3.46683,0.03952
39439,1.48113,4.29127,0.123882
39440,1.91898,1.13842,0.245782
39441,1.58254,2.5898,0.262261
39442,1.56758,2.08795,0.11256
39443,2.48637,0.409576,0.739647
39444,1.5237,1.03658,0.143559
39445,1.63208,3.05295,0.585987
39446,2.27046,5.2236,0.822049
39447,2.3596,1.64772,0.1741
39448,1.45991,0.655392,0.449979
39449,1.75238,1.59356,0.541598
39450,1.44785,2.45747,0.290379
39451,1.63101,2.44741,0.151559
39452,1.5309,6.15345,0.0330105
39453,2.7912,1.32634,0.764489
39454,1.50559,1.32376,0.245558
39455,1.41935,4.45447,0.0573277
39456,1.59518,1.11119,0.246619
39457,1.73618,3.56275,0.797613
39458,1.72498,2.95024,0.062168
39459,1.4623,3.36869,0.0222474
39460,1.50359,3.368,0.14249
39461,3.4706,6.30909,0.00895172
39462,1.55864,1.88862,0.134896
39463,2.2849,2.14255,0.13682
39464,1.55311,0.946068,0.626994
39465,1.55041,5.21172,0.0155871
39466,2.21428,1.4159,0.352943
39467,1.57553,4.96687,0.48368
39468,2.21383,4.53733,0.397352
39469,1.471,1.92629,0.322859
39470,1.66279,3.35568,0.114856
39471,1.45866,2.85454,0.106821
39472,2.50157,3.13103,0.145237
39473,1.56735,5.21149,0.0122148
39474,1.82898,4.56874,0.014521
39475,1.60789,2.19487,0.523559
39476,2.19112,0.224283,0.914469
39477,1.4549,0.260987,0.525067
39478,1.49809,0.690313,0.70174
39479,3.16564,3.15549,0.318866
39480,1.54334,3.85375,0.341063
39481,5.58976,0.51136,0.787768
39482,2.0808,1.7285,0.123528
39483,2.13083,3.28818,0.87869
39484,1.57014,4.79558,0.0637416
39485,1.49532,0.40565,0.517087
39486,1.58493,3.7323,0.0745375
39487,2.35788,0.837312,0.690192
39488,1.63945,2.86923,0.485229
39489,1.46694,0.0124141,0.726327
39490,1.93096,0.00994832,0.765758
39491,3.12847,4.74767,0.0132007
39492,1.7783,1.21954,0.386562
39493,1.79665,1.40191,0.445805
39494,1.99859,3.33451,0.421347
39495,1.57883,2.23646,0.388756
39496,1.50458,3.95734,0.0246862
39497,2.73129,4.79974,0.0226214
39498,1.92253,3.04347,0.392716
39499,1.67408,3.96819,0.0317312
39500,1.63021,3.62728,0.0141017
39501,1.58376,2.74767,0.229043
39502,1.92449,1.78952,0.21301
39503,2.05368,0.248107,0.708554
39504,1.70156,1.42698,0.880614
39505,3.46186,0.806211,0.548857
39506,4.23374,0.777537,0.729322
39507,1.42727,3.60439,0.550759
39508,1.65388,1.95012,0.467601
39509,1.86089,1.20516,0.298041
39510,2.82566,1.36792,0.304285
39511,2.02171,1.53746,0.151985
39512,3.76476,6.22287,0.154872
39513,2.19857,0.493642,0.466333
39514,1.62087,2.94959,0.675808
39515,1.55295,3.00206,0.561903
39516,1.44043,3.99002,0.0217891
39517,2.02651,0.413736,0.755772
39518,1.64168,3.06295,0.234524
39519,1.49867,3.00137,0.0633628
39520,1.44146,2.90675,0.0775797
39521,1.66559,1.34851,0.199557
39522,1.477,3.986,0.0161078
39523,1.482,3.42312,0.444502
39524,3.21491,1.32237,0.362332
39525,1.62928,0.0281687,0.721163
39526,1.46837,5.07388,0.00983571
39527,2.00901,0.841041,0.365533
39528,1.43752,6.09974,0.0368487
39529,1.54489,3.39277,0.0528512
39530,1.79589,8.14584,0.0734771
39531,1.57548,1.78716,0.525487
39532,1.4619,1.80624,0.310058
39533,1.51656,0.939493,0.850545
39534,1.52783,0.381115,0.448077
39535,1.42701,1.74475,0.523401
39536,1.93818,1.53452,0.178698
39537,1.51326,1.99845,0.37019
39538,1.47867,1.76851,0.163247
39539,1.75509,0.523213,0.528467
39540,1.84608,2.25128,0.751655
39541,1.57957,2.56753,0.087158
39542,1.53825,3.39558,0.0957846
39543,1.65081,0.94905,0.264337
39544,1.58244,0.0813986,0.911072
39545,2.0844,3.84778,0.139492
39546,1.76286,1.6135,0.255014
39547,1.82618,0.246216,0.714023
39548,1.55938,3.1336,0.0608431
39549,1.80891,1.64519,0.172368
39550,2.15302,3.62177,0.414769
39551,2.32409,5.69813,0.0715384
39552,1.85728,1.72261,0.19661
39553,2.70427,1.61535,0.123081
39554,2.43341,3.23633,0.561346
39555,1.50566,1.61751,0.428524
39556,1.66354,2.36126,0.140191
39557,1.81664,0.554784,0.819345
39558,1.60906,1.24362,0.364125
39559,1.50804,1.01084,0.787222
39560,1.53127,3.20035,0.563819
39561,1.47363,1.51472,0.201907
39562,1.54264,0.323439,0.814553
39563,1.86003,2.71678,0.462238
39564,1.81581,1.41241,0.291835
39565,2.26242,0.382202,0.654926
39566,1.5908,2.0513,0.0726215
39567,1.83915,0.51919,0.934222
39568,1.68128,0.278715,0.959391
39569,1.5309,1.39678,0.323953
39570,1.71714,3.80149,0.261319
39571,1.73474,3.64019,0.0614615
39572,1.53505,0.0333494,0.914361
39573,1.52505,3.91785,0.343209
39574,1.62111,4.73466,0.0219138
39575,2.0994,5.80311,0.0570623
39576,1.52586,2.77693,0.551824
39577,2.06971,0.620262,0.617847
39578,1.49688,0.384004,0.385886
39579,1.8047,0.226904,0.906132
39580,1.6048,2.28398,0.399054
39581,1.6678,0.960501,0.419466
39582,1.59672,1.63536,0.503174
39583,1.57003,1.75402,0.114838
39584,1.43626,1.28888,0.304621
39585,1.52022,2.52346,0.175201
39586,1.49769,0.667389,0.262645
39587,2.05309,3.99223,0.360754
39588,2.14893,0.348028,0.444119
39589,1.59462,3.06347,0.0861241
39590,1.48542,4.15614,0.021913
39591,1.79801,1.78186,0.863307
39592,1.64815,2.94283,0.19296
39593,2.91044,2.8221,0.0740369
39594,1.49162,1.00256,0.420347
39595,1.81419,4.20699,0.487711
39596,1.41488,0.0839364,0.651423
39597,4.20204,6.8128,0.037451
39598,1.5011,4.75595,0.454685
39599,1.50271,1.31376,0.230319
39600,2.21206,1.73791,0.152592
39601,1.97726,3.65924,0.047318
39602,1.95954,3.24339,0.621803
39603,1.49701,3.68907,0.338377
39604,1.56149,2.43528,0.137693
39605,2.15493,2.90411,0.493446
39606,1.90569,1.87203,0.435412
39607,1.67718,5.46129,0.0759477
39608,1.69548,3.14967,0.162066
39609,1.41578,1.9187,0.0595961
39610,1.63523,3.08493,0.0594819
39611,1.44055,6.01813,0.0162176
39612,1.77623,0.692444,0.491157
39613,3.47428,3.23252,0.290307
39614,1.55462,3.79923,0.171405
39615,2.9499,1.62757,0.395716
39616,1.52436,2.76378,0.028744
39617,1.80661,0.112891,0.937926
39618,1.96111,0.523061,0.423972
39619,1.95568,2.64531,0.104214
39620,1.53717,3.1817,0.163168
39621,1.71044,1.44199,0.655266
39622,1.42005,1.4448,0.455543
39623,1.99691,2.20281,0.244193
39624,1.72808,3.73928,0.0322622
39625,1.57254,2.00743,0.224863
39626,1.82519,4.93836,0.0205801
39627,1.70924,2.87397,0.053014
39628,1.76371,4.21722,0.02824
39629,1.57987,3.4811,0.908737
39630,1.59316,1.88969,0.239173
39631,2.18482,2.79304,0.18088
39632,1.44425,5.03418,0.163522
39633,2.01195,4.30727,0.0504036
39634,2.02494,0.400606,0.85036
39635,1.47251,2.08,0.170225
39636,1.51706,1.48568,0.224134
39637,1.62554,0.776114,0.684374
39638,1.65071,1.14087,0.363482
39639,1.55919,1.37902,0.402265
39640,1.71449,3.07781,0.0972652
39641,1.43569,0.782773,0.487775
39642,1.52895,1.49226,0.141814
39643,1.55331,3.44705,0.185465
39644,1.6792,3.14965,0.644097
39645,1.44243,2.16443,0.211067
39646,1.65906,5.48116,0.0153714
39647,1.53399,6.97109,0.0118591
39648,2.19343,3.01484,0.0550317
39649,1.46983,2.23374,0.363711
39650,1.54246,2.06554,0.19235
39651,1.96169,0.131814,0.744278
39652,1.8151,2.40207,0.0841755
39653,1.44399,3.14324,0.276721
39654,1.5461,1.53933,0.17417
39655,1.67442,0.482332,0.666806
39656,1.45233,1.19476,0.727677
39657,2.05471,2.90648,0.279825
39658,2.07253,2.12735,0.674854
39659,1.89731,3.27592,0.147768
39660,1.50685,4.11252,0.0603067
39661,1.76649,0.34406,0.892544
39662,1.63077,3.06662,0.0889158
39663,1.73252,1.38863,0.275427
39664,2.2523,6.80637,0.117324
39665,3.4482,1.9851,0.231747
39666,1.47171,0.528889,0.779814
39667,1.94742,3.55636,0.17523
39668,1.57769,0.340855,0.373284
39669,1.78159,4.74317,0.215665
39670,2.25867,4.28202,0.18842
39671,1.79512,4.16718,0.125777
39672,1.81694,2.55264,0.533071
39673,1.5028,1.55713,0.31918
39674,2.23715,1.90339,0.160018
39675,1.84988,3.80546,0.0163332
39676,2.08847,1.19116,0.410333
39677,1.82992,6.72403,0.265
39678,2.48669,2.19689,0.45473
39679,1.42292,0.180673,0.948682
39680,1.45039,0.918629,0.782829
39681,1.4751,4.50949,0.310827
39682,2.05016,0.434552,0.66144
39683,1.46521,4.51267,0.0101868
39684,1.48788,3.45232,0.27831
39685,1.57417,1.19182,0.482088
39686,1.48178,0.667709,0.333379
39687,1.58411,6.95332,0.0238202
39688,2.21526,4.29055,0.0179892
39689,1.50804,4.9355,0.0884412
39690,1.41998,1.45133,0.435775
39691,1.79276,1.808,0.497841
39692,1.59848,0.380193,0.683362
39693,1.99748,3.43734,0.0778976
39694,1.5977,5.89848,0.156749
39695,1.86258,3.00026,0.149103
39696,1.43392,1.74828,0.182195
39697,1.87979,3.95341,0.144685
39698,1.80806,4.20293,0.0499292
39699,1.55471,3.40087,0.344746
39700,1.62835,0.187589,0.599059
39701,2.01059,3.41671,0.122108
39702,1.49949,3.10113,0.204788
39703,1.8808,2.54428,0.0239319
39704,1.43321,2.19795,0.374128
39705,3.53705,3.38982,0.091396
39706,1.84803,0.0831923,0.675257
39707,1.84393,1.51431,0.090582
39708,1.70335,1.02131,0.263249
39709,1.74544,0.0128352,0.545647
39710,2.29542,4.09639,0.0344398
39711,2.12578,0.363958,0.853399
39712,1.71783,5.32085,0.0124057
39713,1.8712,2.8539,0.0606636
39714,1.54383,4.95158,0.0160178
39715,1.99915,0.508678,0.677741
39716,2.16898,2.06747,0.122326
39717,1.57069,5.90483,0.259668
39718,1.77631,0.218857,0.764083
39719,1.51423,1.8172,0.22794
39720,2.27141,2.22586,0.0941342
39721,1.42359,1.51365,0.110099
39722,1.45816,1.03572,0.275312
39723,3.34135,4.96678,0.202489
39724,1.57763,4.90695,0.0724816
39725,2.40672,4.02055,0.0761211
39726,2.10707,5.49419,0.238086
39727,1.46768,3.04258,0.0960974
39728,2.18657,4.44461,0.240635
39729,2.85317,1.96164,0.174478
39730,2.71317,4.18521,0.35805
39731,1.43678,3.8867,0.580515
39732,1.71153,2.7024,0.0337274
39733,1.55016,0.483377,0.627079
39734,1.45809,3.50442,0.0540335
39735,1.48364,2.35656,0.0351642
39736,1.61622,4.00984,0.032672
39737,1.46962,0.522064,0.994167
39738,1.54541,0.205365,0.793044
39739,1.49259,0.640445,0.751639
39740,1.76966,0.146969,0.750756
39741,1.50415,1.95291,0.368283
39742,1.76157,1.44343,0.364037
39743,2.19993,0.101045,0.836375
39744,1.60819,0.0737467,0.842318
39745,1.66521,2.84292,0.531902
39746,2.07414,4.39525,0.13612
39747,1.79277,1.75836,0.783679
39748,2.42902,4.97648,0.816863
39749,1.53422,0.677427,0.580104
39750,1.66612,4.60073,0.0734288
39751,1.45622,2.58992,0.818612
39752,1.65764,1.20529,0.554606
39753,1.49514,4.80853,0.011818
39754,3.18405,4.68132,0.052586
39755,1.49295,4.43629,0.0795743
39756,1.88397,3.63943,0.715296
39757,1.47388,2.1063,0.526931
39758,1.60588,6.00174,0.0999844
39759,1.61291,1.19516,0.397502
39760,1.87688,4.74553,0.281778
39761,1.48722,3.39487,0.0319458
39762,1.96796,4.13998,0.843873
39763,1.69079,0.383587,0.808872
39764,1.44325,0.514797,0.509986
39765,1.47612,0.540792,0.615284
39766,2.07816,0.848523,0.566968
39767,2.87547,4.74563,0.0113346
39768,1.7024,1.68081,0.784268
39769,3.22981,6.24148,0.0519507
39770,1.61098,2.59513,0.322142
39771,1.47196,1.83531,0.109586
39772,1.45401,2.33549,0.186334
39773,1.49136,1.12168,0.252649
39774,1.83751,3.23792,0.907455
39775,1.69283,3.03388,0.27138
39776,1.48694,3.28387,0.0285848
39777,1.58933,2.50169,0.45162
39778,1.50443,4.80255,0.142726
39779,1.91811,2.17064,0.314255
39780,1.79041,2.41509,0.108436
39781,1.88578,1.79235,0.113528
39782,1.43725,0.391309,0.803468
39783,1.49023,5.94237,0.459876
39784,1.73711,4.24194,0.143329
39785,2.03293,2.17437,0.0406993
39786,1.41946,2.22775,0.0875207
39787,2.31422,2.7175,0.629926
39788,2.30262,0.380739,0.68963
39789,1.76695,3.44453,0.0472583
39790,1.44964,2.06302,0.948736
39791,1.52665,2.62757,0.0611311
39792,2.07989,1.52121,0.26241
39793,2.19314,3.4277,0.222281
39794,1.46957,2.67062,0.130692
39795,1.79734,3.86746,0.0831574
39796,1.50081,1.37469,0.207308
39797,1.47518,0.517216,0.311211
39798,1.47911,0.99677,0.369652
39799,2.2792,2.10399,0.61704
39800,2.08448,1.62534,0.832193
39801,2.61974,6.07007,0.283599
39802,1.58579,0.587396,0.666593
39803,5.61273,0.397833,0.736881
39804,4.0419,1.89487,0.79386
39805,1.80597,0.850884,0.196876
39806,2.65524,5.88457,0.0487891
39807,1.42654,0.254142,0.783855
39808,1.4528,2.29653,0.145279
39809,1.88935,2.79828,0.140671
39810,1.48072,1.71697,0.180795
39811,1.46109,0.788618,0.391151
39812,1.7553,0.386418,0.347468
39813,3.27348,5.39371,0.0801736
39814,1.64343,1.22105,0.204009
39815,2.27368,0.0722442,0.855598
